Unnamed: 0,review,hours_played,helpful,funny,recommendation,date,game_name,username,predicted
48739,product received for free i like men and this game helps me find other homosexuals,62.2,493.0,348,Recommended,May 3,Call of Duty®,Egg mcmuffin,True
48741,call of doodoo,74.0,107.0,40,Recommended,April 30,Call of Duty®,chewdagat,False
48742,2022 i m going to split my review of call of duty modern warfare ii into a single player and multiplayer section i ll start with the campaign the campaign was an enjoyable filler experience emphasis on filler for me and nothing more than that i felt like at times the campaign went from awesome to cringe awesome to cringe over and over again some of the missions were super cool e g recon by fire whilst others were quite cringe e g violence and timing this mission especially felt like something taken out of a bollywood film felt quite unnatural and out of place to be honest this year there was clearly a heavy emphasis on stealth like missions which personally fell in good taste but some might dislike that alone on the hardest difficulty and doing the achievement that requires you to not fire a gun was one of the toughest challenges i have had in a long time the biggest selling point for me must be the sheer attention to detail in things like level design the amsterdam level is absolutely gorgeous gun animations etc and my personal favourite the sound design the sound of the guns impact of the grenades flash bangs in this game is truly art the guns and explosives genuinely feel powerful and effective compared to other years where they might sound more toy like tl dr decent campaign at best nothing mesmerising that will stick with you forgettable but good filler experience a good bonus to the multiplayer it is worth adding that the game ran beautifully on my 3070 i5 11400 pc and throughout a 7 5 hour campaign i experienced around 3 crashes which in my eyes is not that bad given how games are these days just 3 crashes is considered polished now for the part everyone really buys call of duty for the multiplayer as far as level design goes i am on the fence some of the maps are quite good like al bagra fortress farm 18 and el asilo where others leave more to be desired visually speaking they are all gorgeous to look at but some of them play horribly and i am not a fan personally though this is of course subjective honestly there is not much to say about the multiplayer aspect of the game as of right now if you enjoyed modern warfare 2019 you will most likely enjoy this game too and get a good few hours of fun from this game,501.4,485.0,20,Recommended,"October 28, 2022",Call of Duty®,"h8koN
254 products in account",False
48744,2022 simply a nerfed mw2019 with an ugly ui,259.0,259.0,31,Not Recommended,"November 3, 2022",Call of Duty®,"1961
108 products in account",False
48745,2023 i just like shipping gay men,279.0,450.0,162,Recommended,"June 22, 2023",Call of Duty®,"Pandaninini
340 products in account",True
48746,2023 just remove the cod hq the games don t need to all be in a single launcher it just makes it 2x slower to start the old game mw2 because you first need to start the cod hq which then loads everything for mw3 multiplayer then you need to select mw2 then it needs to load mw2 s multiplayer again just make them separate games you don t need to be able to launch both almost no one is gonna play 2 games at once i did enjoy mw2 s campaign and mw3 s beta mw2 s multiplayer was pretty ok and mw3 s campaign was pretty anticlimactic so overall i would recommend the games but the launcher thing just sucks,436.6,58.0,2,Recommended,"November 8, 2023",Call of Duty®,"TheBiemGamer
185 products in account",False
48747,2022 yes i recommend this but changes need to be made starting off with the positives 1 this game is gorgeous the atmosphere weapons animations and characters are on another level2 the gunplay is fantastic everything feels very real and the guns are fun to use3 the campaign is a lot of fun with some great missions and overall better character development than the original mw2 4 the multiplayer when balanced is a lot of fun to playhowever there are a lot of issues with this game 1 breaking up lobbies to readjust for sbmm not only penalizes the player for playing well it also doesn t give a chance for people to build rivalries or community with other players like in older cods 2 the aim assist on the controller is mind numbing the fact that i switched to a controller and am overall playing better is a bad sign 3 the main menu ui in this game has to be the worst i have ever seen 4 weapon balancing is desperately needed overall i recommend because the problems with the game can be solved and i see at least a couple of them being resolved in the next few patches but jfc it needs work,117.3,231.0,7,Recommended,"November 2, 2022",Call of Duty®,JelloCup,False
48748,2022 comments off because i know the community edit how come when i shoot someone it s like i ve opened up a box of captain dunce oops all hitmarkers and when they hit me with a lower caliber gun the same amount of times it just erases my existence i just cannot have fun on here even as a team anymore with the sbmm and eomm i get punished immediately if i do slightly good in a match by being thrown in matches with people that just on me the entire time people complain that movement is slow and terrible but it s not if it was then explain why sliding and shooting around corners or jumping and shooting is the strategy movement is still super fast and stupid just like before shields and knives are near impossible to counter their feet are covered can t flank because they will rush and kill you can t throw because they will counter throw faster somehow or just rush and kill you thanks all i want is to jump into matches and have fun no not just stomp everyone that s not fun i want to have fun i want varied lobbies showing that people aren t just bots it doesn t help that the aim assist actually tracks for you with no limitations on distance or if there are particle effects in the way or not if your aim starts to move on it s own you just aim and fire and you re gonna get the kill i position myself better and shoot first doesn t matter enemy moves around causing me to have to manually track them with my mouse and eyes while controlling recoil with particle effects and camera shake while they can just slightly tilt r stick down and fire flinch damn right that i do but when you have aim assist the tracking pretty much counters it there s nothing fun about it i am only playing it for fear of missing out and since i already bought the damn thing the campaign was fun but that alone isn t worth what i paid i am not ok and this game is making worse it is infuriating by design i can t even get good games anymore what is the new good for me is if i am close to breaking even before i could maybe 1 in 10 rounds get one where i actually do good now it s just getting wrecked at spawn or instant snap turned from someone who heard me moving across the map and has uav that works through ghost or i shoot someone first hit them twice and they snap and melt me with their braindead controller aim assist,153.9,432.0,56,Not Recommended,"November 2, 2022",Call of Duty®,"Ahroovi
954 products in account",False
48749,2023 nvm game wanna learn how to make atom bomb first a phd level of training in metallurgy to determine all of the different metals and alloys needed to fabricate the parts of the bomb phd level training in nuclear physics to determine exactly what isotopes and how much will be needed and of course exactly in what shape they will be needed a phd level of training in explosives to determine what type and how much explosive will be needed for the various non nuclear parts of the bomb a tool and die level of expertise as a machinist to fabricate the parts correctly for the bomb so far all of these areas of expertise are readily available a couple of lifetimes of study will get you there naturally you will also need a very nice machine shop to fabricate your device now comes the more difficult part getting fissile material this type of material is usually available only from nation states i have checked at walmart and they didn t seem to stock it so buying enough is going to be a problem a big problem a very big problem in fact an insurmountable problem fissile material is much better protected than gold and many times more expensive so even if you can overcome the various expertise requirements you will have a very very big problem getting the fissile material however that is just one of many problems i will leave to the ambitious bomb maker to solve were you to decide to make your own fissile material you would need to decide whether to use u235 or pu239 in either case you will need many tons of uranium metal a purchase of which may draw the attention of various 3 letter agencies this will be a fundamental decision since they are made in completely different ways the u235 route will require thousands of ultra centrifuges with a huge power plant to run them while the pu239 will require a nuclear reactor both will require very large laboratories for the industrial separation of the different highly radioactive isotopes just a couple more problems for the inveterate bomb maker to solve it might also be noted that were you to somehow manage to acquire said fissile material there would be quite a number of agencies interested in how you got it where it is and just what you were planning to do with it the fbi cia mi5 kgb or whatever their current name is mossad and a few others come to mind these tend to be very unfriendly and also very curious their methods of getting answers may not be pleasant but since you will probably never be seen again after their visit i would consider that aspect your personal problem and again one for you to solve in due course so there are a few challenges to making your own home made atomic bomb however with enough determination and money you might succeed i don t recommend you try this at home though and don t forget your neighbors won t appreciate your testing it either,127.4,251.0,98,Recommended,"November 7, 2023",Call of Duty®,"hatalidollenme37
161 products in account",False
48750,to many damn cheaters,367.9,140.0,10,Not Recommended,June 20,Call of Duty®,Gradual Zeus,False
48752,2022 even weed doesn t make it funi should ve stopped at 69hrs,71.8,852.0,445,Not Recommended,"November 20, 2022",Call of Duty®,"Rainbow
552 products in account",False
48755,2022 as an old school player who has played cod since mw1 i love what they did with this game the campaign was brilliant and i love the fact that it pays homage to the older games the multiplayer is really solid so far and the maps are well thought out only issue i ve had with the game so far is minor bugs and glitches that will most likely be fixed soon other than that if you love mw and the older cod games this is for you,468.2,103.0,10,Recommended,"November 26, 2022",Call of Duty®,"Legendary Hitman
347 products in account",False
48757,2023 oh boy this is a sad sad day i can accept the fact that i m getting older i also can accept the fact that my country s gr internet upgrading speed is just disproportionate to other counties what i can t accept is when i get insulted for being a customer they stopped caring about the m k playerbase a couple of years before but that wasn t enough this years game implementation is insulting for the m k community so don t buy this game unless a you are going to play with a controller b you are a masochistmaybe it is just me though from a player dedicated to the franchise for more than 14 years thank s for the memories cod it s been a long ride,326.8,87.0,3,Not Recommended,"January 6, 2023",Call of Duty®,ByRoN,False
48758,i will leave the cat here so that everybody who passes by can pet it and give it a thumbs up and awards l x this game suck so bad,60.2,623.0,38,Not Recommended,January 25,Call of Duty®,"Xizt
46 products in account",True
48759,2022 i ll change to a thumbs up when it stops crashing all the time it s been a year and this game still crashes on a 4090,243.8,134.0,8,Not Recommended,"October 29, 2022",Call of Duty®,"Serval
146 products in account",False
48760,2023 shadow ban loop,453.6,94.0,7,Not Recommended,"July 1, 2023",Call of Duty®,"♡Fongi
573 products in account",False
48761,2023 yeah i mean you already know what i m going to say i really can t recommend it even if it s to play with friends and hang out that s the reason i bought this game in the first place conclusion after putting in a good amount of time into this game i can safely say that the developers actively hate their community and the lack of respect for their player base is far too apparent this is doubly so from what it looks like a lack of meaningful updates for some time extremely disappointing i know indie games that put up more of an effort especially for a studio with this many employees and sub studios in tandem maybe if they increase the time it would take to release a game by 2 4 years it would at least give them some time to put quality into their work although i doubt it would help anyways ranting aside for your own sake don t buy this game especially for 70 usd campaign the story is nothing to write home about just revisiting characters from previous games although they left massive plot holes and controversies in the story and it s so weird playing through it it genuinely makes no sense at times the campaign has lot of petty lame bugs that force you to do a full restart of the mission the prison break one for starters as you get stuck on the rafters not able to rappel down wasting about 20 minutes of your time they did have some slower more methodical sections which i appreciated but they were too far between only time the campaign felt interesting end mission was pretty much a letdown for me nothing to write home about gameplay and internal systems comparing this game to 2019 it s really improved in some respects where i did not expect the gun customization was outstanding along with the tuning although it doesn t really do that much especially when the game first came out along with the refined gunplay feels good enough for a modern cod recoil feels balanced and harder to control for certain guns which are a nice touch the main menu design is disgustingly bad not a surprise though as it was designed by the same dudes who made the ui for hulu the spawns feel really unfair sometimes spawning you in front of enemies or behind them which leads to really cheap kills games frequently crash especially with parties overall the gameplay is decent but far too inconsistent to be enjoyable there are some new maps but there is not a lot of variety player skins and paid weapon skins do not transfer over a lot of content from the previous games are just forgotten about it s like their many internal teams don t learn game to game though the objectively worst part about this game easily is the sbmm it s so horribly predatory pitting whole stacked squads up against one good player and a whole bunch of casual or newer players simply isn t fair and you can really feel it when you solo queue into a 6v6 after having a really good game or even a decent game the matchmaking is purely based on this idiotic ranking system which you re not able to see because the game hides a massive amount of stats for you it doesn t even prioritize ping so you often go up against very laggy players out of your country cash shop works perfectly well as always and without fail about the only complete feature in this game,365.1,134.0,2,Not Recommended,"March 28, 2023",Call of Duty®,"Susono
344 products in account",False
48763,2023 add sex,294.4,784.0,319,Recommended,"March 26, 2023",Call of Duty®,"Steva Rumunac
55 products in account",True
48766,after update i have app not released msg in my download tab and i can t start the game,395.8,129.0,4,Not Recommended,February 7,Call of Duty®,m.n.ka3wash,False
48767,2022 disconnected from steam simulatoredit wow activision has managed to ruin this game for pretty much every audience including the go woke go broke dummies which was probably the last group of people supporting this game,85.9,504.0,58,Not Recommended,"November 19, 2022",Call of Duty®,DaltyD,False
48768,2022 for 70 to 100 this is a steal when you get all this more disconnects crashesmore files to validate more shaders to optimizemore content missing more campingmore hackers cheatersmore aim assistmore toxicity racismmore terrible uimore marketing instead of updates hot fixesmore disappointment,642.3,366.0,254,Recommended,"November 3, 2022",Call of Duty®,Fractum Anima,False
48769,2022 rough launch but best cod in yearsalso update requires restart,385.3,172.0,98,Recommended,"November 5, 2022",Call of Duty®,"➖I I O L T➖
320 products in account",True
48772,2022 fortnite battle pass,210.2,669.0,203,Recommended,"November 16, 2022",Call of Duty®,"Sanjiv
99 products in account",False
48773,the game has fun gameplay but constant random crashes make it not recommended for others,837.9,124.0,8,Not Recommended,April 26,Call of Duty®,"crysalis
515 products in account",False
48774,2022 this game banned me for playing and getting kicked and refused to refund me my money and the costumer support called me a giant lil baby man when i asked why,709.2,587.0,472,Recommended,"November 10, 2022",Call of Duty®,FloorMumkey,True
48775,2023 i get called the n word and other silly slurs by middle aged men 3,591.8,187.0,95,Recommended,"September 11, 2023",Call of Duty®,"briiibaby
187 products in account",True
48776,i like this game a lot however it is a travesty that the lobbies are disbanded after every game this really dials down the fun it was not like this in the old days of call of duty the multiplayer experience suffers greatly as a result of this stop disbanding lobbies after every game or risk losing players to other first person shooters that let camaraderie and rivalry develop between players,170.3,113.0,8,Recommended,August 5,Call of Duty®,hattawayestate,False
48777,i love the part when you wait 2 hours for the 30 50 gb update to finish basically every time you wanna play the game no other game has this gamemode i guess it really gives you a valuable lesson of patience which is why i bough this game of course and then to top it off this update you just spent hours waiting for was somehow just for a few skins and other cosmetics of the new battle pass or whatever which is not even part of the game you spent 60 for i think it s seriously some sort of achievement that they have somehow managed to put out this amount of updates without changing anything in the base game it s literally the same experience it was on launch oh and trying to find the original game you bought after launching the game that s one fun gamemode too the main menu is basically a billboard for all the other games published by them the game you bought like a year ago is tucked away at the bottom of this menu which is basically the developers saying why the tf are you still playing that sh t so yeah great game modern warfare 2 2022 i mean which i have to clarify as there s no steam page for it anymore but this call of duty is still the game i launch when i go to play it totally understandable though as it is already 2 years since it was released it doesn t need to be it s own game anymore ps update requires restart,909.4,76.0,21,Recommended,June 24,Call of Duty®,"Marksman
99 products in account",False
48778,this is mostly a review for mwiii the campaign is short i played on the highest difficulty and completed it in about 5 hours this is the shortest campaign ever the story itself is fine but isn t good enough to compensate or justify the short length seems like just laziness or the devs don t have enough time because they need to meet a hard deadline the open combat missions are mid constantly switching between linear and open combat missions takes away from the story telling open combat doesn t even add much depth to the story they should just stop trying to add more warzone elements to modes that are not warzone if you played dmz from mwii you ll know that mwz is basically dmz cold war s zombies outbreak mode i enjoyed playing dmz a lot they added new content and features to dmz every season given that mwz is basically dmz zombies i expected the same treatment with the content roadmap after all cod is a live service game nowadays at launch the content is pretty packed there were lots of things to do great start but after that it became a content drought apparently treyarch stopped managing mwz to work on cod 2024 every single season so far 1 2 and 3 they drop these rifts which are basically reused assets from dmz it s the same formula where you go into a new rift and do the same contracts to get new schematics every single season the lack of content basically says that mwz is a dead mode given that zombies is not round based here without seasonal content updates there s no reason to play this mode i m a zombies fan so i m super disappointed here definitely got scammed by the zombies mode in my opinion mwz have a lot of potential if they gave it the dmz treatment as for multiplayer if you bought mwii mwiii definitely feels like a 70 dlc it s effectively the same game with some quality of life updates that make things more pleasant like movement updates there are also updates that make things in my opinion less pleasant like ttk is increased lobbies are sweaty like the usual they are doing weekly events every single week for free rewards which is nice for people who don t wanna pay to get items but some of these are way too grindy same issue with the battle pass where it takes 70 hours of game time to finish not everybody has the time to no life this game 24 7 certainly not me also the fact that they spend their resources pumping out cosmetic bundles every single week instead of producing new high quality content especially zombies is annoying we already have to pay for this game is it too much to ask them to not milk us further and focus on more quality content tldr don t waste your money on cod mwiii is my last cod game in the foreseeable future they need to stop this annual release cycle slow down this money machine and focus more on quality and content but like pokemon they re making too much money on the annual releases to break from the cycle any time soon,363.6,64.0,1,Not Recommended,March 28,Call of Duty®,"HK
25 products in account",False
48779,2022 screen flickering and crashes need to be fixed,143.6,143.0,8,Not Recommended,"October 28, 2022",Call of Duty®,Buttered Squids,False
48780,full of cheaters,103.2,137.0,8,Not Recommended,May 3,Call of Duty®,Badji85,False
48786,2022 this game was fun for all about 1 day the sbmm just absolutely ruins it for me i work 9 hours a day and i would like to just relax and enjoy the game but god forbid i get 1 10 kd and i m off into the lobby of tryhard 13 year olds who havnt showered since release i am really tired of this garbage that comes out i cant even play this game with my girlfriend had she been in my lobbies she cant even play just an unfun experience really not every game needs to be extremely tryhard i miss being able to play the game with good players and bad players also there is way too many cheesy builds to run already seeing at least 1 shield knife runner every other game for 70 and only mp to play with a 5 hour campaign this game is not worth that much,131.5,773.0,100,Not Recommended,"November 8, 2022",Call of Duty®,Kale Legacy,False
48788,2023,683.2,521.0,155,Recommended,"September 22, 2023",Call of Duty®,"dox
292 products in account",True
48789,2023 i have no intention of reviewing mw2 instead have my pork chop recipetake pork chops out of fridge 30 minuets before cooking season lightly with salt both sidesheat a small amount of olive or avocado oil in a pan with 1 4 1 5 stick of butter on low until butter is full meltedturn heat up to medium high once pan is hot add pork chops no more than two at a time cook 3 5 minuets on both sides or slightly longer depending on how you like your meattakes chops out to rest add minced garlic chopped rose merry and another 1 4 1 5 stick of butter to pan once butter is melted add chops for another 1 2 minuets both sidetake out let sit for 2 4 minuets,269.8,978.0,335,Recommended,"February 15, 2023",Call of Duty®,Cha8lie,False
48793,2023 they improve the game every season with negative fps started with 140 and now got like 60 or less 3070 vga totally worth it,779.0,427.0,204,Recommended,"August 3, 2023",Call of Duty®,Sp1gu,False
48794,game time 37 hours crash amount 100 unironically,182.1,140.0,19,Recommended,January 28,Call of Duty®,"EssCozmixz
132 products in account",True
48796,product received for free runs like a dying old horse on painkillers,78.5,62.0,28,Not Recommended,May 10,Call of Duty®,SaltyTheSecond,True
48798,rtx 40 with stuttering weird bullet tracking for m k it lead to you shot the head but game think that is not a headshot it s really hard to having fun in multiplayer and it have graphic issue that dev really need to fix it was fun only couple hours but rest of the time it just another hell,80.8,79.0,5,Not Recommended,May 13,Call of Duty®,"🍃 FALL NEKO 🍂
139 products in account",False
48799,i love when big corpo ruins a franchise,217.6,59.0,3,Not Recommended,January 28,Call of Duty®,"Shadow Armor
367 products in account",False
48801,2022 this game is more broken then the beta jesus christ make a working game you rats,457.6,242.0,38,Not Recommended,"October 28, 2022",Call of Duty®,"SemonDemon
90 products in account",True
48805,2023 hello it dont work,96.8,75.0,6,Not Recommended,"December 14, 2023",Call of Duty®,larguu,True
48807,2022 after 77 7 hours i can say there are alot of bugs including warzone 2 0 and it feels like they are using server from for an indiegame its acceptable,178.4,236.0,371,Recommended,"November 20, 2022",Call of Duty®,"Ersguterjunge
300 products in account",False
48809,2023 leave the kids alone,88.3,74.0,3,Not Recommended,"June 19, 2023",Call of Duty®,CAPTAIN FOGEL,True
48810,they got me with their cool skins and now i paid 200 and i don t even play the game anymore,109.4,177.0,85,Not Recommended,March 26,Call of Duty®,"Newtox
625 products in account",False
48812,2023 one of the best multiplayer cod experiences yet will take time adjusting to but with a new cod each year this one really is unique in both setting and playstyle by far some of the most beautiful graphics and map design ever you can tell how much detail was taken for production the movement is fast like mw2019 but the setting is so on point with major world at war vibes bringing some nostalgia especially on the asian themed maps i believe negative reviews are coming from cod haters of players who havn t adjusted yet but from someone who has played every call of duty since beginning this one brings in great game play a refresh with a unique vibe and some of the best performance and memory utilization yet especially on pc bravo this one will catch on soon once people adjust and i see reviews rising steadily,315.2,923.0,341,Recommended,"September 7, 2023",Call of Duty®,24/7 in the service,True
48813,a large population of players don t want to play cod in its current form h2m was an opportunity for cod to get a small resurgence in older fans and could ve been the olive branch from activision to the community to show they hear us the powers that be decided destroy h2m even though it would ve done nothing but bring back players who quit the garbage they continue to release every year don t support any activision company let them continue to fail let the employees go jobless due to a decline of interest and good will of the consumers all because of the people who make so much more money than the employees pouring their everything into it,415.6,126.0,3,Not Recommended,August 16,Call of Duty®,"Wee Tiny Meat
266 products in account",False
48814,2022 the guns shoot,145.8,300.0,156,Recommended,"October 31, 2022",Call of Duty®,"kazeii
43 products in account",True
48815,recipe for banana bread servings 10 people3 very ripe bananas medium large cup unsalted butter 8 tbsp at room temperature3 4 cup granulated sugar2 large eggs lightly beaten1 cups all purpose flour1 tsp baking soda tsp salt tsp vanilla extract1 cup walnuts cup raisins,77.5,118.0,21,Recommended,July 28,Call of Duty®,blitzs,True
48817,2022 meh its like the last 10 cod gamessh t edit replayed the campaign again the story was the dumb and shallow as hellbut the voice acting the cut scenes and the mood was amazing honestly 9 10 and the fact that the game doesn t hold your hand as much as the other entries is actually refreshing,706.7,203.0,30,Recommended,"November 23, 2022",Call of Duty®,Crimson,True
48819,2022 i cancelled work to play this game,259.9,39.0,6,Recommended,"October 28, 2022",Call of Duty®,"Alaciya
250 products in account",True
48820,2023 i love men,402.2,331.0,93,Recommended,"September 28, 2023",Call of Duty®,"Makytacky
106 products in account",True
48823,piece of garbage do not buy the game is unplayable for me literally the game launches then freezes my entire pc with a msg on my monitor no display port detected its a hard crash that only occurs in this game the cheaters are everywhere even in the regular multiplayer modes its crazy how people still want to play this literal piece of garbage not to mention my girlfriends account got hacked all of a sudden linked their info on it without knowing they did messaging activation battle net support was a literal joke they literally said we ll do nothing about it since its your responsibility xddddddddddddddddddddddd account got per ma banned btw so she will never be able to play any of their releases ever again o its our responsibility ok trash ass money grabbing your responsibility is to create a safe anti cheat fun game guess what you morons you cant do that either so what do you have to say about this nothing since all u do is bring out more gun skins and nicky minaj looking characters and a silly wrestling mode xd your really milking the cow here out of everyone and your game works half of the time not even mentioning the poor internet connections aka packet losses everywhere garbage do not buy,149.2,87.0,7,Not Recommended,August 2,Call of Duty®,"TheRealQuexi | AORUS
130 products in account",False
48824,2022 there s a rampant issue with shadow bans when people mass report you if you re good you ll get kicked off your games and be put on cheater lobbies until your account is reviewed for those wondering that s what the caserma goodfellow error means i was first banned on saturday 17th during the 2xp event unbanned on the 19th banned again after playing for an hour when i got mass reported by two teams in two games in a row back to cheater lobbies now literally can t play and enjoy the game i paid for of course abusing the report system and screaming at the mic of how you should die for using hacks is completely fine and unpunished but beware if you re even remotely good or someone just doesn t like you update 1 on december 23rd the second shadow ban was lifted update 2 on december 29th i was shadow banned once again after getting a nuke good game update 3 on january 1st i m unbanned from my third shadow ban time to speedrun the fourth update 4 on january 2nd i m banned with my fourth ban good run boys update 5 on january 5th i m unbanned from my fourth ban time to get that fifth update 6 on april 7th i m banned with my fifth ban and here i thought i got whitelisted update 7 on april 12th i m unbanned from my fifth ban will i be able to get a sixth update 8 on july 4th i m banned with my sixth ban happy fourth of july update 9 on july 11th i m unbanned from my sixth ban seventh ban here i go update 10 i just quit playing cod there s no point mw3 also has the shadow ban issues and i won t be giving them any money for this,374.5,59.0,7,Not Recommended,"December 20, 2022",Call of Duty®,"Graslu00
409 products in account",False
48825,2022 crash simulator 2022,155.3,36.0,6,Not Recommended,"November 24, 2022",Call of Duty®,"rat
478 products in account",True
48827,2023 got sexual harrased here more than i had in my entire life i haven t even played for 2 hours edit when i meant that i got more sexual harrased here than in my life i meant that nobody sexual harrased me irl only in this game some people say i overreacted,158.6,220.0,58,Recommended,"August 14, 2023",Call of Duty®,"IC XC NI KA
86 products in account",True
48828,2023 new hq needs to go takes 3 to 5 minutes just to start the game you can t just launch warzone you have to launch this new hq then click on warzone so it can close and open warzone then it checks for updates and restarts anyways who the hell designed this pos,852.1,42.0,2,Not Recommended,"November 10, 2023",Call of Duty®,BoneStang,False
48831,2022 omg its no nut november but ghost gona make me bust,134.7,348.0,254,Recommended,"November 1, 2022",Call of Duty®,"Hiro
38 products in account",True
48835,2023 can i please just open the game without downloading mw3 which i do not own and having to open mw3 to open mw2 which again i do not own nor do i want toedit sbmm makes this game terrible to play i have well over 100 hours in just 3 and i find myself quitting more games due to being spawn trapped and sweated on instead of just being able to play the game save your money try literally any other shooter on the market because this one is not fun zolmbies sucks and warzone is even worse,376.4,39.0,1,Not Recommended,"November 9, 2023",Call of Duty®,wolfman,False
48839,2023 made my testicular cancer go away however after playing this game for 5 minutes i contracted aids i have autism though,117.9,670.0,369,Recommended,"June 13, 2023",Call of Duty®,"GuardianPenguin
94 products in account",False
48840,2022 yes very good pew pew,228.4,631.0,335,Recommended,"October 28, 2022",Call of Duty®,Cake,True
48844,2022 after seeing streamers complain and cry about the next iteration of a franchise they ruined with their sweaty metas and movement exploits i decided to buy it and i can safely say that it s the best cod in years it s fun the weapons and customization is great the game looks amazing and the sound design is incredible the gun play feels good and every hit feels impactful and packs an extra oomph that the last two titles didn t manage to do here s some of the main issues these man babies a k a steamers keep talking about fast time to kill ttk people have become so accustomed to the warzone ttk that they forget how fast paced the standard multiplayer is don t believe me go look up some old mw2 or bo2 death match footage and compare the ttk to the new mw2 spoiler it s the same bad no movement yes you can no longer slide around like a kid that discovered what knee sliders are the movement is slower and heavier because the game focuses on gunplay and positioning what most of these aim assist controller streamers that need to run vpn s and cronus zen scripts aren t good at basically conclusion yes the movement is slower and more grounded but still cracked up on cocaine compared to the og titles like mw2 mw3 bo2 that we fell in love with again don t believe me look up some footage and compare campers sentinel meme yes people camp yes they sit and wait for you to round the corner is it anything new no it s been a part of cod since forever people are just so used to zooming around the map carelessly and not getting punished for it nonetheless there are multiple gadgets equipment streaks and field upgrades that let you expose these so called campers they literally added a grenade that goes through walls skill based matchmaking when you enter a game you are up against people of your level sound reasonable right well at least for the majority of players yes but the man baby streamers are angry cause they now need to extend their tunnelbear vpn subscriptions not sponsored to play against people that are worse than them and stay relevant on twitch tv s b m is only hurting the top 10 of players that play the game like it s their f cking job and that need the satisfaction of on a lobby and get their moab s off regardless to say sbm has been a thing in cod forever and isn t new if you don t believe me how do you think one of the biggest game franchises retains their casual players biggest player demographic answer a queue the casual players up against sweats to get their pushed in answer b queue the casual players up against other casuals so they can feel like they re good spoiler the answer is bconclusion don t let these non issues deter you from enjoying the best cod in years and play the game yourself see if you vibe with it you can always refund the game if you don t like it thank you gaben now for the actual issues 70 price tag for a digital release is just mind boggling game is poorly optimized and crashes constantly if you mess with your load out while queuing up even on high end pc s the maps selection is way too small for the price tag ground war is fun and could ve ended the battlefield franchise especially after 2042 but infinity ward did not capitalize on it same modes with a couple new modes added in to spice things up albeit not enough ui was improved since beta but still feels too messy,218.9,579.0,59,Recommended,"October 30, 2022",Call of Duty®,BarakatBoi,False
48849,2022 graphics you forget what reality is beautiful good decent bad don t look too long at it ms dos gameplay very good good it s just gameplay mehh watch paint dry instead just don t audio eargasm very good good not too bad bad i m now deaf audience kids teens adults grandma pc requirements check if you can run paint potato decent fast rich boi ask nasa if they have a spare computer difficulty just press w easy easy to learn hard to master significant brain usage difficult dark souls grind nothing to grind only if u care about leaderboards ranks isn t necessary to progress average grind level too much grind you ll need a second life for grinding story no story some lore average good lovely it ll replace your life game time long enough for a cup of coffee short average long to infinity and beyond price it s free worth the price if it s on sale if u have some spare money left not recommended you could also just burn your money bugs never heard of minor bugs can get annoying ark survival evolved the game itself is a big terrarium for bugs 10 1 2 3 4 5 6 7 8 9 10,103.0,252.0,24,Recommended,"November 4, 2022",Call of Duty®,Shadowking1711,True
48850,i got touched,83.4,71.0,14,Not Recommended,July 24,Call of Duty®,motion gonna nut,True
48851,2023 you can choose to not install warzone,468.7,302.0,35,Recommended,"May 27, 2023",Call of Duty®,"Anorak
278 products in account",True
48855,this game is abusive its fun enough with friends to want to keep playing it but the sweats on top of the hit box mechanics when said sweats are jumping around is enough to make you wonder why you keep punishing yourself by continuing to play this game at the end of the day its a game you can hop on and play for 10 mins or for 3 hours and leave either frustrated or satisfied that you got in some good firefights or even got the dubs play at your own risk,162.2,53.0,8,Recommended,August 27,Call of Duty®,Money Christo,False
48859,2023 cod will never be good again,194.2,53.0,3,Not Recommended,"February 3, 2023",Call of Duty®,"Plum Duffer
705 products in account",False
48860,2023 i asked chatgpt about this stupid game and it said it is a very good game if you are gay,66.5,733.0,368,Recommended,"May 29, 2023",Call of Duty®,"ALUCARD_FM DROP.SKIN
843 products in account",True
48861,pay the whole discounted price and buy the game play for a week charlie intel shares mw3 gonna be added to gamepass am mentally unstable,286.9,39.0,10,Recommended,July 10,Call of Duty®,"Efec99
210 products in account",False
48862,2022 it does not worth its price every year they release a call of duty game which makes it a repetitive shooter,504.9,70.0,16,Not Recommended,"November 15, 2022",Call of Duty®,"Meta
1,187 products in account",False
48863,2023 in iran we dont say what an awful game it is we say and i think it is trash xdtotally not bad,60.6,178.0,51,Recommended,"July 17, 2023",Call of Duty®,𝐇𝐁,True
48864,reason s why i love call of duty,65.9,110.0,53,Recommended,January 27,Call of Duty®,"PakiMann
115 products in account",False
48866,2023 no one reads the reviews so i will write that i am gay,82.4,330.0,155,Not Recommended,"September 2, 2023",Call of Duty®,"Cam
1,046 products in account",False
48867,2022,882.9,31.0,19,Recommended,"October 28, 2022",Call of Duty®,"BUNKER88
143 products in account",True
48868,2022 i ve been permanently banned for reason caserma rhino which if you search it up activision doesn t give you a reason good luck trying to contact support as it would just take an eternity for them to respond i actually don t know why i got banned for the sake of saving your hard earned money don t buy the game until you see that they actually fixed this or else you re really just playing russian roulette with your money i have never been banned on any game on steam before in my life i have 0 vac bans and this is a legitimate steam account that i use each and everyday,99.2,32.0,4,Not Recommended,"December 1, 2022",Call of Duty®,deez,False
