Unnamed: 0,review,hours_played,helpful,funny,recommendation,date,game_name,username
13613,2023 this game made me racist,171.8,293.0,152,Recommended,"December 28, 2023",Total War: WARHAMMER III,"Gear Starmer
111 products in account"
13614,2023 i bought all the dlcs for warhammer ii and all of the dlcs for warhammer iii except for the most recent one warhammer was their golden goose that printed money for them and i spent hundreds of dollars on their games and dlcs then creative assembly blew 100 million dollars developing a game that got cancelled before it could be released and now they expect warhammer fans to pay for it by hiking dlc prices significantly when i complained about it on the steam forums they banned me along with hundreds of other loyal fans who bought their games so i m going to write my first review ever i m not going to support this company anymore their ceos have some sort of weird god complex thing where they think they can control negative criticism by banning people on steam forums or making fake copyright claims on youtubers who criticize them if you re curious check out volound on youtube,938.9,161.0,1,Not Recommended,"November 13, 2023",Total War: WARHAMMER III,yuzhonglu
13615,1 of the best games i every played but honestly the pricing for the dlc contet most of which should be free makes me kinda hate this company for their insatiable greed and even tho i want and can afford to buy more classes to play i refuse once you finish the campaign you want more and jump into mortal empires but to get any more races to play you gonna have to start to bleed your wallet to get all the races from the previous games the cost is around 180 euro which is on top of the already 60 euro you payed for this game if all the classes from the previous games were included for free or at a heavily reduced price i would be happy to pay for all the new dlc they put out just to support the game but 19euro for the wood elves or 3 5 euro for blood effects for a warhammer game nope,541.9,389.0,12,Not Recommended,June 8,Total War: WARHAMMER III,RonBeastly
13617,2022 3 2022 3 12 2022 6 30 tm it was a long and dark april 2022 3 12 2022 6 30 plague and famine spread throughout shanghai citythe total war wh3 stayed with me through the whole periodour idiot president winnie pooh thought he is the reincarnation of sigma he can purify the nurgleapril of shanghai the realm of chaos began to flow warping all in their path full of devastated,527.6,867.0,359,Recommended,"August 16, 2022",Total War: WARHAMMER III,"隔墙吸老鼠
426 products in account"
13619,2022 disclaimer this review is based around week 1 impressions and may not be accurate moving forward as of july 2022 i have updated this review to fix some grammar and awkward sentences it s really kind of disappointing to see warhammer 3 in this state i m not even going to lie i was absolutely expecting it to be like this before it was released i ve been under the opinion that despite everyone saying they ve been working in this game for 5 years that they d actually probably been working on it the past 2 years if even that where to begin graphics the graphics are a downgrade from what they were before at least in my opinion things kind of have a cartoony vibe to them instead of the gritty realism look from warhammer 2 which i m not really a fan of if you look up warhammer 3 snow too bright you ll see what it was like half of the time i fought a snow battle where the ground was basically highly reflective glass that blinded me the campaign map looks pretty good but i don t really understand why they took the approach of changing up the graphics from the second game to be clear this is a personal opinion sieges as a massive dwarf player from warhammer 1 and 2 i take it as a personal insult that with all these talks of siege reworks we still don t have the ability to effectively position gunpowder units on walls or that sallying out to defend the walls while ranged units pepper the opposition isn t a tactic instead they took a look at bloons tower defense and decided that it d be a great idea to incorporate a tower defense system instead of actually overhauling sieges at all i m happy that a lot of sieges have bigger maps but the supply system feels like a massive gimmick to me we needed sieges to be redesigned from the ground up not the exact same with one new feature added minor sieges are basically just full on sieges now sure there are no walls but the same stupid tower defense game is available to the defender the minor sieges seem to offer superior defense to the main ones go listen to legendoftotalwar and other creators even they say that city sieges are more difficult than minor sieges now dedicated daemonsreworded july 2022 i have a gripe with the fact that chaos undivided has access to all daemon units i do not like that the only thing that makes the dedicated daemon factions unique are their faction effects and legendary lords 3 unique units for each dedicated faction would have sufficed and provided more incentive to anything besides undivided for more than a single run unit pathing responsiveness unit pathing is absolutely horrible again as a dwarf player i love ranged units especially gunpowder units while this has been a problem in warhammer 2 on occasion in the past in warhammer 3 it is the worst it has ever been every single time you give ranged units an attack order they do a little dance without failure this is absolutely always the case imo one of the big reasons you ll never see anyone utilize crane gunners iron hail gunners or streltsi is because they cannot reliably be attack ordered you are 100 better off just turning them and leaving them on fire at will and even then it s a 50 50 if they will shoot potentially fixed as of july 2022 couldn t tell ya unit mass unit mass is busted top tier cathay halberd infantry braced to take a charge from slaanesh horsies nope sorry the ai has the horses charge into and then pull through the infantry every time to hit your back line send out a terracotta sentinel beast to intercept a charging unit of daemonettes nope the middle of the unit gets knocked back the rest keep running like absolutely nothing just happened again right into your backline of crossbows i have 0 idea what they did involving unit mass but it needs to be tweaked substantially large entities just pass through crowds without contest when the ai is controlling them despite certain crowds being designed to take on large foes game ui who was in charge of the ui it s objectively a downgrade from warhammer 2 where before colors used to mean things now everything is red red red red red why why did they think it was a good idea to just obliterate faction unique ui and on top of it slap red onto literally everything else it just baffles me it s like they thought if they didn t do it that everyone would call it an improved clone of warhammer 2 with new races which hilariously enough is what everyone wanted just another horrible design decision the campaign don t even get me started on the realm of chaos campaign jesus whoever thought this was a good idea is really helpless then again no big deal right just because all four chaos realms are literally no fun to interact with and they couldn t even bother making each boss of the realm look like a representative of their respective god doesn t mean you have to interact with that system right if you don t like it just have a great time exploring the new map declaring war on your neighbors subjugate your enemies just like the older titles too bad 10 poopy portals just opened up across your entire empire that corrupt your land and make everyone extremely unhappy unless you manually send armies or heroes to go close them armies fight a battle heroes use gold and better yet despite the campaign implying that your advisor is the only one capable of helping you enter these realms every other major faction can do it too what a coincidence now you have a time race so even if you don t want to explore this mechanic you have to because if you don t you will literally not be allowed to play the game if an ai reaches the end and you don t take the opportunity to fight them your campaign will literally be a loss and you will be unable to play any further to top it all off ai factions will almost never close these portals meaning that if you don t own entire provinces or you have an ally they might have daemon armies wandering around as they spawn from the portals yay i believe this has been addressed as of july epilogue honestly i could go on turn times not being improved nearly at all balancing being all over the place tiny rosters compared to previous releases the game is fun you probably won t regret your purchase if you re new to the franchise but honestly even with that i really can t justify telling anyone to buy this game when warhammer 2 exists like i just can t feasibly understand why anyone would want to play whatever this is when warhammer 2 is out and is just flat out better more interesting races a bigger and more diverse map a gigantic modding community so yeah is it the worst game ever no but if i could summarize it in a single word it s disappointing i m sad that i was right about this title being trash compared to the last i m sad that they took all the advice and barely implemented any of the complaints that weren t superficial and easy to do ie diplomacy did actually improve summarygo buy warhammer 1 2 preferably on one of the many sales they have throughout the year if you are new to the franchise explore the races in the mortal empires gamemode in warhammer 2 and then pick up the dlc you find interesting when it goes on sale if you re bored to tears of warhammer 2 and want something new then buy warhammer 3 and enter it with low expectations get a lot of heroes so you can close the rifts when they open other than that the only reason i could possibly recommend for someone to get warhammer 3 is if they really love the daemons in the warhammer universe in that case you might enjoy this game a lot since daemons aren t really utilized in the previous titles see you guys when immortal empires comes out,330.0,697.0,7,Not Recommended,"March 7, 2022",Total War: WARHAMMER III,NukaColaBomb
13620,2023 the right to discuss is a privilege it is not an entitlement you earn by playing the game ca,301.7,460.0,9,Not Recommended,"December 16, 2023",Total War: WARHAMMER III,Gonny Test
13623,2023 i have never played a game for so long and accomplish so little,353.7,81.0,37,Recommended,"January 1, 2023",Total War: WARHAMMER III,BrotherBeagos420
13624,the right to discuss is a privilege it is not an entitlement you earn by playing the game creative assembly 2023,274.3,287.0,8,Not Recommended,January 16,Total War: WARHAMMER III,"Doofles
349 products in account"
13625,this game is okay everything else you have chosen to do has not been i have thousands of hours in total war games the continual disrespect for your fanbase marketbase is absurd i have faithfully paid full price for your games only for them to consistently be fixed by modders the 1212 attila mod beats anything yall could ever pay to make and its because they actually care they did it for free you ask for 30 a a dlc including the dumb 3 blood and gore mod ya ll always rip us off on i bought the game i should get everything that comes with it its shameful what you ve accomplished with this money bag balls ck of a company the guys making rome ii knew what they were doing so did the attila guys you stuck with the lazy easy troy model for pharaoh that whole game should ve been a dlc i hate what you guys have become i m not supporting it anymore,344.7,263.0,5,Not Recommended,February 7,Total War: WARHAMMER III,Jundy
13627,game was in bad state when launched the dlc prize increase was handled badly all good now more empire dlc plz,462.8,111.0,7,Recommended,May 23,Total War: WARHAMMER III,Barón
13628,2022 by itself not really amazing if you have the other games with dlc you can enjoy the immortal empires campaign the base campaign for this entry is boring and not very fun i recommend waiting until you can pick it up for 50 off,144.2,310.0,5,Not Recommended,"November 25, 2022",Total War: WARHAMMER III,Klorsh
13629,2022 on it s way to become a very good successor to warhammer 2,649.5,365.0,24,Recommended,"July 29, 2022",Total War: WARHAMMER III,Keyes
13630,2022 rocky start but i m loving immortal empires,972.1,130.0,5,Recommended,"September 26, 2022",Total War: WARHAMMER III,quarak
13631,it has improved all hail legend total war community,152.8,306.0,5,Recommended,June 24,Total War: WARHAMMER III,Korstjes
13632,2023 of all the corruption vampiric hashut chaos skaven none come close to the worst one ca corruption oh sigmar,119.2,593.0,285,Recommended,"August 22, 2023",Total War: WARHAMMER III,"KaiDaiJai
225 products in account"
13633,this has been a bit long overdue however banning accounts and locking threads over valid criticisms earns them a not recommended the right to discuss is a privilege it is not an entitlement you earn by playing the game creative assembly,141.4,278.0,10,Not Recommended,August 27,Total War: WARHAMMER III,Captain Dickärd
13635,2023 tl dr solid title still has a couple of issues but overall a huge improvement from tw warhammer 2 one of the suits said a really foolish thing and the company vastly misallocated resources changing lanes trying to tap into a market they had no business being in which probably caused the issues on launch day i d get this one on sale the i ve got time review are the c suites running the company into the ground it would appear so but aside from valve itself there are few aaa gaming industry companies who are not doing the same in 2023 they sega and or c a were dazzled by how much cod and battlefield rake in and wanted a piece of that pie what they should have done with that 50 million is convince games workshop to let them make a non lore related total war warhammer unchained or whatever title but some sort of nod to the fan favorite and very entertaining un sets from mtg with 1 randomized maps with many different world gen protocols 2 no faction has any inherit disdain for any other faction 3 random start spots with a function to let players teams start close to one another if desired only just recently gotten tw w3 and having been playing tw w2 up until that day there are a lot of improvements still no move all units separate from end turn button like shogun 2 had pros i can think of off the top of my head simultaneous turns in multiplayer 10 10 quick deals 10 10 separate button appears when ally player sends you a deal 10 10 being able to recruit allied faction s units 10 10 being able to just disable any notification you find annoying 10 10 being able to move while in ambush stance 10 10 ai doesn t spam under passage 10 10 different factions rise to great power 10 10gripes the little check box in the upper right of an army lords panel should be ignore this lord s notifications as opposed to always show this lord s notifications it s really annoying having to garrison an army somewhere then every turn click through that notification because i want to know when my other lord stopped moving it s just a bit backwards is all instead of making me click the disable notifications then any army i want to keep tabs on just let me click the army i want to ignore as i said before there is still no move all heroes lords button i would like them to move before i end my turn not both at the same time overall performance needs to be more polished lots of stutters mid battle and freezing issues from some we aren t using some obscure hardware off of wish either we all have among the 10 most common gpu s according to steam s surveys also the host of games seems to load in last by about 30 to 60 seconds every time we load up the world map not sure what that s about does my experience discount from the experiences many went through from launch day up until to a few months ago no games should be released in a far better state than this was should a c suite say the quiet part out loud also no we all know that if a company does not take in enough revenue the company dies it is up to that company to provide a product worth buying in the first place that s econ 100 stuff we are not just cash cows you milk when you want to buy another beach house or another fleet of super cars gaming for me seems to be turning from oh boy the new title came out it s gonna be great to a somber i better wait a year or 2 for the game to be actually enjoyable,496.2,121.0,6,Recommended,"October 24, 2023",Total War: WARHAMMER III,Ole Hockey Thighs
13636,i quite enjoy playing this game but i just cannot recommend it with its current pricing structure to get to this point i had to purchase three separate videogames and it s still not complete although in a way it s thematically appropriate that a games workshop product be over priced and expansion heavy it doesn t make it any less greedy,103.1,309.0,15,Not Recommended,July 7,Total War: WARHAMMER III,"Frog
633 products in account"
13638,2023 before you buy the base game only includes a fraction of the available races unless you already own i or ii you re looking at an additional 60 purchase for something like greenskins or skaven other dlc floats around 25 each as if that isn t enough some lords are locked behind an additional paywall even if you own base dlcs to be clear all of this content is already installed and led by ai you just can t play them unless you get past the massive paywalls pretty gross an ssd is highly recommended otherwise you re looking at stupid long load times pros very pretty good sound designmultiplayer works pretty smoothlyfactions have great aesthetics and varietyunique play styles and mechanics for each factioninteresting army match ups abilities and battle mapseasy to get invested and spend hours playingcons devs are money grubbers nesting dlcsthe ai is pretty dumbpathing can be frustratingnot always balancedthe tooltips explain nothing big learning curve if you re new,215.9,202.0,7,Recommended,"September 10, 2023",Total War: WARHAMMER III,"Jerbkis
211 products in account"
13639,it s a good game if you have a pc that can run it stably if not try warhammer 2 but you need to bare in mind the state it released in after the poor release i stopped following it but after about 9 months to a year after release was when it finally became a product that can be considered finished enough to sell aside from that they milk you dry with the dlcs and a lot of factions that aren t dlc are diminished without them so it feels like they are taking advantage of you i buckled in the end and bought them all on sales and with keys to make it bearable which encourages them even more and it frustrates me but it s hard not to that s why despite having 77 hours and likely hundreds more hours to come it really frustrates me to the point i must give it a negative review in hopes that it impacts them and they reduce dlc prices and release their products in a closer to finished state with more reasonable pricing you might say that when comparing price to hours played it is worth it but total war games are just extremely long and shouldn t be rated like that if you weigh the effort they put into the dlc it will become clearer oh and the dlcs they release can be quite poor too in quality and quantity the most recent one has just got a new patch a few days ago which makes it barely worth it if you are comparing it to previous dlcs despite still being expensive,356.7,223.0,2,Not Recommended,March 1,Total War: WARHAMMER III,Jordo
13641,this game is helping me get through the death of my father try the blood dragons mod its damn good,904.8,195.0,11,Recommended,February 23,Total War: WARHAMMER III,haweisenburger
13642,ca oh baby please take me back i promise i won t hurt you again i ve changed for good this time i mean it fanbase oh ok y you really mean it this time i i love you,77.2,543.0,222,Not Recommended,February 23,Total War: WARHAMMER III,Colleary Official
13643,2023 hate vampire hate chaos hate norscans hate elfs not racist just don t like them love sigmarlove me hand gunlove me empirelove karl franzsimple as,224.5,164.0,56,Recommended,"July 7, 2023",Total War: WARHAMMER III,"Otto von Basedmarck
227 products in account"
13644,2022 do you want to play a grand strategy game where you can play as what is essentially the german landsknecht with massive steampunk tanks led by a dude riding a massive griffon this game has you covered do you want to play as an army of badass elves able to snipe dudes from a mile away what flavor do you want this game has three do you want to play a wall of angry dwarven guns and axes with helicopters so you can blast fortunate son while you bomb the crap out of your enemies or an army of lizards with dinosaurs or just straight up vikings with an unhealthy fixation on wolves and mammoths how about fantasy russia starring not elsa that can summon a massive elemental frost bear or not china that can recruit massive off terra cotta warriors that do sick ass flips before they slam their glaive on the heads of your enemies what s that you just want to burn the world to ash how about four different flavors of literal demons spread across five different factions how about an endless legion of super intelligent rats with guns and actual nukes orcs that just want to fight the hell out of everything ogres that just want to eat the hell out of everything necromancers that just want to resurrect the hell out of everything settra the imperishable the king of kings high king of nehekara lord of the earth monarch of the sky ruler of the four horizons mighty lion of the infinite desert great hawk of the heavens majestic emperor of the shifting sands etc egyptian skeletons whatever flavor of fantasy your heart desires this game has you covered,771.3,141.0,50,Recommended,"December 9, 2022",Total War: WARHAMMER III,"WatcherSix
1,182 products in account"
13645,2022 one step forward two steps back the predecessor to this game total war warhammer ii is a masterpiece of a game that brought thousands of new players into the series it was very flawed in the early days but had the foundations you look for in a good strategy game engaging ai distinct identities between factions and interesting and engaging mechanics at the end of its lifespan the game had ironed out all of its issues except for three main issues the simplified and repetitive major settlement battles compared to historical titles in addition to a lack of minor settlement battles clunky simplified and unclear diplomatic mechanics and the base game campaign the vortex race was unfun and a complete mess total war warhammer iii was developed with the hope that all of these issues would be resolved it was clear on launch that this would not be the case the developers learned nothing from their development of the race for the vortex and made a campaign that was somehow worse the realms of chaos removes agency from the player and gives them severe penalties for both engaging with and failing to engage with the mechanics the campaign was so bad that the top mod on the steam workshop for six months was a mod that removed the core mechanic entirely sieges did not fare much better the developers wanted survival battles with mobile tower defense game mechanics to be the central focus battles of the realms of chaos campaign and decided to port many of the same mechanics to sieges and minor settlement battles to make defending them more interesting the end result was that every settlement battle became a de facto siege battle and with the developers only creating one or two maps per race and the ai avoiding field battles players end up having most of their battles be these repetitive slow and punishing settlement battles diplomacy definitely was improved coming into the third game in the trilogy but came with notable downsides confederation already difficult in total war warhammer ii became almost impossible due to the developers reworking the mechanic and disallowing the player from using gold to influence the other faction s opinion this has actually influenced the way the ai operates in the campaign with many more factions but each faction remaining relatively small and insignificant relative to the player immortal empires the combined map including territory and factions from all three games was supposed to fix most of the issues with the game what it did was highlight many of the issues that went unnoticed for the six months prior to it coming out the developers had made many changes to the game that powered down most factions in the game justifying it by powering down the ai factions as well how many game developers draw players in to their new games by removing features and powering down the player almost all game developers try adding more features in or changing the focus of the features to differentiate them from the old mechanics total war warhammer iii is a game that is not quite ready yet and might not be as good as its predecessor for a long time i cannot recommend it now to a new player but i might change my opinion in the future if the developers make changes to improve the game experience,683.3,408.0,14,Not Recommended,"October 9, 2022",Total War: WARHAMMER III,Pharaon
13646,2023 after you pay 300 for the 1st and 2nd game and all of their dlc plus the dlc for this game then you can have fun and play,178.9,97.0,55,Recommended,"May 30, 2023",Total War: WARHAMMER III,"Anthrax
247 products in account"
13648,2022 this game is fantastic just needs to work on communication graphics map characters economy how the units aim realistic unit movement anti aliasing the ai diplomacy rational decision making by ai the hud the tutorial time to load synchronization the launcher understandability and getting a new developer team did i mention it s very affordable,128.5,408.0,258,Not Recommended,"March 26, 2022",Total War: WARHAMMER III,Patootie
13649,2022 fun game can t wait for full release,190.9,533.0,280,Not Recommended,"February 27, 2022",Total War: WARHAMMER III,Warlord
13650,2022 total war warhammer 3 is the gaming equivalent of game of thrones season 8,680.7,427.0,137,Not Recommended,"March 18, 2022",Total War: WARHAMMER III,Spenny the Dude
13652,2022 def not as replayable as the 2nd game but hey your comparing it to a game that has had basically over 6 years of updates some nice additions some less nicer ones to be completely honest i think the backlash this game still has is a bit misplaced,144.0,444.0,21,Recommended,"July 14, 2022",Total War: WARHAMMER III,"BonkTrap
578 products in account"
13653,2023 i want so badly to be able to recommend this game but i simply cannot whoever is directing this latest trend with the total war franchise is milking the good reputation of the series for profit and eroding any good will their audience might have left over from the initial joy of seeing a game made with so much effort put into it leaving negative reviews is not enough if they are laughing all the way to the bank one must simply stop buying products that are not worth the money go outside watch a film or play an old total war game instead i won t be buying the latest dlcs until ca is done milking this property and valve starts flogging them for 80 off and i suggest you do the same,100.5,145.0,1,Not Recommended,"December 4, 2023",Total War: WARHAMMER III,Graf von Spleffansburg
13656,2023 i finally had secured all of the empire under my banner and the vast nation of men towered as the strongest faction of the realm secured to the south by the treaties held with the various mighty dwarven kingdoms that stood between men and the undead to the west by the great ocean beyond which the proud elves mainly desired to be left to their own devices and to the east kislev the formidable ally to the empire stood guard against the orc threat thus i led the armies of men on a glorious campaign to battle the forces of chaos in the north that had been plaguing the realm with unrelenting incursions for as long as history had been written how could i have even suspected that without the slightest hint of their betrayal the entirety of the dwarven tribes would suddenly unite and in the same breath declare all of mankind their enemy turn their combined armies around and start ever marching north with nothing to stop them but hastily erected voewfully inadequate walls manned by whatever had been deemed unfit to battle chaos as the empire now lies in rubble with its remnants holding out on its few remaining islands the once glorious army of men being only a shadow of its former self let this be a cautionary tale to those of you who ever consider turning their backs on a dwarf but then again i am immortal after all so dwarfen scum in this life or the next prepare to pay for the sins of your forefathers,119.6,42.0,7,Recommended,"July 12, 2023",Total War: WARHAMMER III,"Battlestar
188 products in account"
13657,2023 first of all if you enjoy strategy games fantasy games or warhammer or total war titles in general you are almost sure to enjoy this game too you can easily sink hundreds of hours into total war warhammer 3 especially if you buy the right additional content i have in all three games combined around 2000 hours myself however i cannot with good conscience recommend this dumpster fire of a game unless you can find absolutely no other games to enjoy it is unfortunately rotten to its core and i don t see any way for the developers to fix it i sincerely hope future games will do a better job but this one does not deserve your time why you ask well both sides of the gameplay are just so glaringly inadequate first this game is all about capturing settlements with your armies that constitutes 90 of your campaign goals that is how you grow your empire and make more money etc so battles using said armies and for said settlements should probably be the best feature of the game right wrong some of the battles are so bad that even trying to write about them right now makes me furious the variety in battles is amazing but that causes the poorly programmed ai armies to flounder more often than not in field battles the enemy units will try to repeatedly get into new formations neither defending against your incursions nor advancing on you it is somehow less competent in higher battle difficulties once you get the hang of it more often than not you can destroy whole armies of elite troops with only a couple of units of your own as for the battles taking place in settlements i don t think i could do justice to how awful the ai becomes if you don t take my word for it i suggest you watch some gameplay online that demonstrates this debaucle there are plenty of such videos and streams the layout of the settlements also boggles the mind every infantry unit features magically appearing ladders aptly dubbed by the community butt ladders making the walls trivial the design of which are already pretty senseless by themselves inside the settlements you have fixed spots where you can build barricades and towers using some vague resource that you accumulate over time the location of those defenses can be absolutely insane like towers blocked by buildings on all sides rendering them useless the pathfinding would have been considered terrible even in a game 10 years old and the so called victory points oh my god it is just so bad so bad even the simplest tower defense flash game has better design than these battles which are not even supposed to be like tower defense battles they are supposed to reflect real siege battles in a reasonable fashion they just don t these battles were actually so badly received by the community that one update removed most settlement battles and replaced them with field battles the campaign management is also laughably stupid campaign in total war games has never been on par with other major turn based strategy titles like civilization of course because this series also supposed to feature amazing real time battles but in the warhammer series it is dumbed down lower than imaginable though some mechanics introduced in the overpriced paid dlcs are very interesting all the basic features are largely unimaginative and lazy call me crazy but i think such an essential part of a 60 dollar strategy game should be at least halfway decent without having to pay for any additional content diplomacy is mostly a joke only one deal in a hundred that you make requires any strategical thinking it is admittedly better in tww3 than in tww1 and 2 but not because it is now of a higher quality but because you are now forced to waste less time on it thanks to quick diplomacy and auto balance options most of the races from the first and second games either have not had updates to adjust them to the third game or said updates do not function properly it is clear from the lackluster skill lines of older characters missing features in the mechanics incompatible and insufficient adjustments to the new diplomacy options and other interactions between factions etc that no real thought has been put into how these factions should play together in the new game it is like comparing a well made article of clothing to one with weird patches all over it you can clearly see that the patches don t belong which makes the cloting seem very cheap and unattractive not to mention that many of the updates the game receives just do not work there have been dozens of critical issues that the developers claimed to have fixed in a patch which turned out to be blatant lies like five times in a row i refuse to believe that they do any testing before releasing these updates and there remains a buttload of important problems that they are yet to even acknowledge again you will probably have fun in this game despite all these issues and more of course you will likely get bored and fatigued by your campaign by the mid game and either start a new campaign before you get to the good stuff or stop playing for a while that is what happens to most players,611.1,399.0,26,Not Recommended,"June 12, 2023",Total War: WARHAMMER III,AtAvcisi
13659,2022 wait till mortal empire and mods supportupdate after im release if you followed me previous advice you re wasted time,113.7,614.0,14,Not Recommended,"February 21, 2022",Total War: WARHAMMER III,veizxell
13661,2023 the right to discuss is a privilege it is not an entitlement you earn by playing the game creative assembly 2023,458.1,264.0,1,Not Recommended,"December 28, 2023",Total War: WARHAMMER III,Chellovek
13662,2022 luv me grudgesluv me azluv me karak ate raki ate greenskinssimple as,327.1,89.0,28,Recommended,"November 23, 2022",Total War: WARHAMMER III,"Phattaeus
313 products in account"
13664,2023 after a very shaky start tww3 is almost where it needs to be a few bugs remain but they aren t as critical as the ones that have been fixed and i have faith they will be in time too i m having a blast on the immortal empires map,717.1,90.0,7,Recommended,"February 16, 2023",Total War: WARHAMMER III,"Seraphlash
1,333 products in account"
13665,2022 to preface i put 2 000 hours into warhammer 2 it really is my favorite game on pc and feels like a complete package even before you factor in the frankly ludicrous amount of dlc that creative assembly hurls at the consumer in the early days of tww2 s life cycle it was a little shaky and buggy but those problems got ironed out within the first year of the game s release we are almost one full year into tww3 s launch and it has been turbulent at best and a nightmare at worst i m not going to discuss realms of chaos because everyone else here already has but in short its very bad instead i m going to talk about immortal empires and for how the player is essentially punished for playing the game the way it is intended to be played one of the things about total war is that usually throughout a campaign you create an empire you build wide not tall save for a few specific factions like wood elves or now warriors of chaos in order to build wide you need to capture settlements in order to capture settlements you need to engage in settlement battles which are by in large the worst addition to the franchise the cobbled together mess that is siege mechanics in this game make for an unenjoyable experience for both attacking and defending attacking because you are forced to take attritional damage from the computer level micro management throughout the entire fight no matter how superior a force you have due to ever present siege towers that you as a player couldn t possibly afford to have at that point in a battle as defender you have to wait until you have enough supplies before you yourself can build those same siege towers to defend while the ai barrels towards you at a speed that you can t possibly hold out until they arrive both sides attacking and defending are forced to deal with the abysmal pathing of your units that will charge 120 entity units into a single file line right into units that are braced and pick them off one by one despite you giving an order to not go anywhere but a straight line in tww2 the settlement battles that defaulted to open field battles were prime and if they really wanted to incorporate some form of buildings into their siege battles they could literally take inspiration from older total war games such as attila or rome where defending and attacking settlements was both fun and felt rewarding actual proper city sieges are slightly less annoying because they re walled cities it makes sense for the city to be fortified and have defenses put in place but the battles suffer many of the same problems that settlement sieges do in that pathing is horrible attacking is an attrition contest and defending is just giving away parts of your city in order to bank enough supply points to build a hot zone inside the city it makes zero logical sense that the optimal defense strategy is to completely abandon your walls as you will never win on them diplomacy has been improved greatly in this game giving you the ability to threaten factions despite this rarely working to gain treaties or payments and more notably the abilities to not only trade territory finally and the ability to have meaningful alliances with the use of the military coordination mechanic that being said confederation is now almost obsolete as an option factions even if you control several provinces have the largest standing military and have thrown gold at joined wars with or even been allied to or traded with your suitable confederation targets will refuse to join your faction this is especially annoying for when you are trying to confederate factions that contain legendary lords you may want during your campaign i admit it was too easy in tww2 with you just being able to shower your kin in gold in order to submit their autonomy but in 3 they will only join you if they are on their last settlement that is currently under siege with no standing military force to resist their enemies the endgame scenarios for tww3 are an interesting concept on paper but in practice are just what flavor of armies do you want to fight for the remainder of your campaign most of the endgame scenarios just spawn limitless amounts of armies of whatever faction gets picked until you destroy all the related factions major factions i e destroy all major vampire counts factions for their scenario all major dwarf factions for their s etc i also wish there was still a mass chaos invasion option as the chaos invasion in tww1 and tww2 was really fun especially with tww2 s method of being able to crank the difficulty of the invasion itself it really could become a massive doomsday event where chaos engulfs the world but the scenarios in tww3 just do not fill the same niche even though i rated the game as a negative review i do like the game quite a bit but in its current state it is just not where it needs to be in order for the game to be considered complete we are almost a full year into the game s life and only just recently did we even receive immortal empires a feat that the second game achieved in a month,381.0,504.0,12,Not Recommended,"November 3, 2022",Total War: WARHAMMER III,"Peaches
241 products in account"
13666,2023 i haven t been this disappointed in a long time total war warhammer 3 was my beacon of hope for quality gaming this year but it quickly became my biggest letdown a strategic coup by creative assembly this game feels like less of a game and more of a gateway to an onslaught of excessively priced dlcs sitting before this glossy fa ade i realize i ve been taken for a fool the gaming landscape is barren unless you re willing to continuously pay hefty prices for the extra content akin to holding your game hostage ca s pr team then has the audacity to preach that the right to discuss is a privilege demonstrating a complete lack of respect for their community an absolute disregard of us the loyalists who helped to build the very foundation they re choosing to shake this was a rude awakening that auspicious reviews and sales are privileges that require the duty of respect towards the customers and delivery of quality products principles ca seems to have forgotten being a total war devotee for as long as i can remember it s disheartening to see ca turning the franchise into another object of corporate exploitation reminiscent of games workshop s methodology nostalgia in this case is a weak defense against such a despairing reality towards creative assembly and sega goodbye and no thank you a bond forged in the genesis era has now been severed the marriage of outrageously expensive dlcs and a tone deaf pr move are the final nails in your coffin for our relationship if this was merely an economic debate and ca had shown a shred of humility things could have been different but the condescending comments towards the players reek of arrogance solidifying their journey on the path of corporate deterioration it s like witnessing a titan fall sega and ca giants of gaming reduced to shadows of their former selves joining the disdainful annals alongside bethesda and blizzard as a form of protest i ve resorted back to rome 2 total war heavily modded to recapture the old magic a magic that s now buried deep under layers of greed and entitlement consider this a warning to my fellow gamers let s make a stand and not finance any more oblivious downfall for earning the privilege of sales and positive reviews sega and ca must first learn to value their greatest asset us the community,221.8,66.0,1,Not Recommended,"November 23, 2023",Total War: WARHAMMER III,"Sheep
408 products in account"
13667,2023 this game is a lifesaver having recently purchased a house that does not easily accommodate the space needed for a game of age of sigmar or 40k and having small children that will express their curiosity towards my ineptly painted models with reckless abandon we ve played an obscene amount of this instead it s not perfect but it s tons of fun and allows for a impressive variety of play given how dissimilar the factions are from each other immortal empires really shows this off as does our favorite activity battle modes with points determining the army lists i consider this to be the ultimate fusion of total war as a franchise and warhammer as a franchise and i would be hard pressed to name a strategy game i enjoy more as these two seem to be made for each other the grit and variety of the warhammer setting bringing a plethora of unit options over the typical total war pc game and the focus and grand scale of the total war skin really hones in on the best aspects of the tabletop version of warhammer the lore and the depth of faction options you can distill the essence of this game to the following quote from one of my partner s favorite robot chicken skits i beat up the guy who owned this stuff so now it s mine that s called geopolitics,544.7,75.0,15,Recommended,"April 10, 2023",Total War: WARHAMMER III,poptartpixie
